"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Michael Podolioukh",2004-11-28,"C","Niagara IceDogs",4,0,0,0,0,0
"Mike Levin",2005-10-16,"LW","Niagara IceDogs",4,0,0,0,0,0
"Mitch Young",2005-04-29,"D","Sarnia Sting",4,0,0,0,0,0
"Mitchell Brooks",2005-03-23,"LW","Kingston Frontenacs",3,0,0,0,0,NA
"Nathan Aspinall",2006-03-30,"LW","Flint Firebirds",4,0,0,0,0,0
"Nathan Leek",2005-09-16,"LW","Peterborough Petes",3,0,0,0,0,NA
"Nathan Omeri",2006-06-15,"D","Sarnia Sting",4,0,0,0,0,0
"Nathan Poole",2004-07-28,"C","Kingston Frontenacs",4,0,0,0,0,0
"Nathan Sauder",2005-02-01,"D","Erie Otters",4,0,0,0,0,NA
"Nathan Villeneuve",2006-04-13,"C","Sudbury Wolves",2,0,0,0,0,0
"Nic Sima",2005-03-31,"RW","Saginaw Spirit",2,0,0,0,0,NA
"Nic Whitehead",2007-02-11,"C","Ottawa 67's",4,0,0,0,0,0
"Nicholas Holomego",2006-05-19,"D","Erie Otters",5,0,0,0,0,0
"Nick DeAngelis",2004-05-22,"D","Windsor Spitfires",1,0,0,0,0,0
"Nick Graniero",2004-04-20,"LW","Windsor Spitfires",1,0,0,0,0,NA
"Nick Lardis",2005-07-08,"RW","Brantford Bulldogs",2,0,0,0,0,0
"Nick Yearwood",2004-07-15,"LW","Sudbury Wolves",3,0,0,0,0,0
"Nico Addy",2007-08-17,"RW","Owen Sound Attack",3,0,0,0,0,NA
"Nikita Tarasevich",2003-02-09,"RW","Oshawa Generals",3,0,0,0,0,0
"Noah Jenken",2007-03-08,"D","London Knights",1,0,0,0,0,NA
"Noah Morneau",2004-05-07,"C","Windsor Spitfires",2,0,0,0,0,NA
"Noah Nelson",2005-03-28,"C","Brantford Bulldogs",5,0,0,0,0,0
"Noah Roberts",2005-12-02,"D","Brantford Bulldogs",4,0,0,0,0,0
"Noah Van Vliet",2004-02-18,"D","Brantford Bulldogs",4,0,0,0,0,NA
"Nolan Dann",2003-05-21,"RW","Flint Firebirds",3,0,0,0,0,0
"Nolan Jackson",2007-01-02,"D","Sudbury Wolves",1,0,0,0,0,NA
"Nolan Laird",2006-01-04,"C","North Bay Battalion",4,0,0,0,0,NA
"Nolan Ling",2005-12-11,"D","Kingston Frontenacs",4,0,0,0,0,0
"Oliver Bonk",2005-01-09,"D","London Knights",2,0,0,0,0,0
"Oliver Peer",2003-03-09,"RW","Windsor Spitfires",1,0,0,0,0,0
"Olivier Savard",2005-01-14,"D","Barrie Colts",5,0,0,0,0,0
"Owain Johnston",2003-10-19,"D","Erie Otters",4,0,0,0,0,0
"Owen Allard",2004-01-13,"C","Soo Greyhounds",3,0,0,0,0,0
"Owen Griffin",2007-04-08,"C","Oshawa Generals",4,0,0,0,0,0
"Owen MacDonald",2004-08-28,"D","Sarnia Sting",4,0,0,0,0,NA
"Owen Outwater",2005-01-04,"LW","Kingston Frontenacs",2,0,0,0,0,0
"Owen Pitters",2005-08-28,"C","Flint Firebirds",4,0,0,0,0,0
"Owen Protz",2006-02-07,"D","Sudbury Wolves",4,0,0,0,0,0
"Owen Van Steensel",2004-08-04,"LW","North Bay Battalion",2,0,0,0,0,0
"Pano Fimis",2004-06-17,"C","Erie Otters",5,0,0,0,0,0
"Parker Snelgrove",2007-01-20,"C","Guelph Storm",6,0,0,0,0,0
"Parker von Richter",2006-05-17,"D","Mississauga Steelheads",5,0,0,0,0,0
"Pasquale Zito",2003-06-01,"C","North Bay Battalion",1,0,0,0,0,NA
"Patrick Thomas",2004-08-21,"C","Brantford Bulldogs",3,0,0,0,0,0
"Paul Christopoulos",2003-03-26,"D","North Bay Battalion",3,0,0,0,0,0
"Paul Ludwinski",2004-04-23,"C","Kingston Frontenacs",2,0,0,0,0,0
"PJ Fagan II",2007-05-02,"D","London Knights",3,0,0,0,0,NA
"PJ Forgione",2004-11-12,"D","Saginaw Spirit",4,0,0,0,0,0
"Porter Martone",2006-10-26,"RW","Mississauga Steelheads",4,0,0,0,0,0
"Quinn Beauchesne",2007-03-01,"D","Guelph Storm",2,0,0,0,0,0
"Quinn Binnie",2004-04-29,"RW","Peterborough Petes",4,0,0,0,0,0
"Quinton Burns",2005-04-14,"D","Kingston Frontenacs",2,0,0,0,0,0
"Quinton Pagé",2005-08-03,"LW","Peterborough Petes",4,0,0,0,0,NA
"Rasmus Kumpulainen",2005-08-08,"C","Oshawa Generals",1,0,0,0,0,NA
"Reed Gee",2006-03-12,"D","Flint Firebirds",4,0,0,0,0,NA
"Rene Van Bommel",2006-05-14,"LW","London Knights",3,0,0,0,0,NA
"Reyth Smith",2007-07-27,"C","North Bay Battalion",1,0,0,0,0,NA
"Riley Patterson",2006-03-22,"C","Barrie Colts",4,0,0,0,0,0
"Riley Pope",2004-10-23,"C","Sudbury Wolves",3,0,0,0,0,NA
"Roenick Jodoin",2004-09-10,"C","Barrie Colts",4,0,0,0,0,0
"Roman Kukumberg",2005-03-01,"C","Sarnia Sting",5,0,0,0,0,0
"Rowan Topp",2006-04-02,"D","Guelph Storm",4,0,0,0,0,0
"Ruslan Gazizov",2004-01-21,"LW","London Knights",4,0,0,0,0,0
"Ryan Abraham",2004-04-05,"C","Windsor Spitfires",5,0,0,0,0,0
"Ryan Brown",2007-10-27,"LW","Sarnia Sting",3,0,0,0,0,0
"Ryan Del Monte",2003-04-03,"C","Mississauga Steelheads",4,0,0,0,0,0
"Ryan Gagner",2004-04-08,"C","Peterborough Petes",2,0,0,0,0,NA
"Ryan Humphrey",2003-04-08,"LW","Niagara IceDogs",3,0,0,0,0,0
"Ryan O'Dell",2004-02-14,"D","Guelph Storm",4,0,0,0,0,NA
"Ryan Roobroeck",2007-09-25,"LW","Niagara IceDogs",5,0,0,0,0,0
"Ryan Struthers",2004-01-02,"C","Windsor Spitfires",5,0,0,0,0,0
"Ryan Vannetten",2004-03-30,"D","Niagara IceDogs",5,0,0,0,0,NA
"Ryder Boulton",2006-06-21,"LW","London Knights",4,0,0,0,0,NA
"Ryder McIntyre",2004-07-15,"RW","Oshawa Generals",4,0,0,0,0,0
"Rylan Fellinger",2007-05-16,"D","Flint Firebirds",3,0,0,0,0,0
"Rylan Singh",2007-10-04,"D","Guelph Storm",6,0,0,0,0,0
"Sam Alfano",2004-01-18,"RW","Erie Otters",3,0,0,0,0,0
"Sam Dickinson",2006-06-07,"D","London Knights",4,0,0,0,0,0
"Sam Ethier",2006-08-09,"D","Owen Sound Attack",4,0,0,0,0,0
"Sam McCue",2005-10-03,"RW","Peterborough Petes",5,0,0,0,0,0
"Sam O'Reilly",2006-03-30,"RW","London Knights",4,0,0,0,0,0
"Sam Sedley",2003-06-08,"D","Owen Sound Attack",1,0,0,0,0,NA
"Samuel Mayer",2003-04-15,"D","Peterborough Petes",2,0,0,0,0,0
"Sandis Vilmanis",2004-01-23,"LW","Sarnia Sting",2,0,0,0,0,NA
"Sean Doherty",2006-03-23,"RW","Sarnia Sting",4,0,0,0,0,0
"Sebastien Gervais",2005-04-11,"LW","Saginaw Spirit",2,0,0,0,0,NA
"Shamar Moses",2007-05-06,"RW","Barrie Colts",4,0,0,0,0,0
"Shawn Costello",2007-01-20,"C","Oshawa Generals",1,0,0,0,0,NA
"Simon Motew",2003-03-31,"RD","Kitchener Rangers",6,0,0,0,0,0
"Simon Slavicek",2004-02-02,"C","Flint Firebirds",4,0,0,0,0,0
"Spencer Evans",2006-05-12,"D","Soo Greyhounds",1,0,0,0,0,NA
"Spencer Sova",2004-01-10,"D","Erie Otters",2,0,0,0,0,0
"Stef Forgione",2005-04-29,"LW","North Bay Battalion",4,0,0,0,0,0
"Stevie Leskovar",2004-09-09,"D","Mississauga Steelheads",4,0,0,0,0,0
"Stuart Rolofs",2003-03-28,"LW","Oshawa Generals",2,0,0,0,0,0
"Taeo Artichuk",2005-02-15,"LW","Erie Otters",5,0,0,0,0,0
"Tai York",2004-06-18,"LW","Barrie Colts",3,0,0,0,0,0
"Tanner Lam",2007-07-14,"RW","Kitchener Rangers",6,0,0,0,0,0
"Tanner Ryan",2004-01-23,"RW","Brantford Bulldogs",1,0,0,0,0,NA
"Taos Jordan",2004-03-29,"D","Owen Sound Attack",3,0,0,0,0,NA
"Tate Vader",2006-01-09,"C","Soo Greyhounds",4,0,0,0,0,0
"Thomas Budnick",2004-02-14,"D","Kingston Frontenacs",4,0,0,0,0,0
"Thomas Chafe",2005-04-19,"RW","Owen Sound Attack",3,0,0,0,0,NA
"Thomas Stewart",2003-01-06,"D","Oshawa Generals",2,0,0,0,0,NA
"Tnias Mathurin",2004-01-15,"D","North Bay Battalion",2,0,0,0,0,NA
"Tomislav Brennan",2005-03-15,"C","Owen Sound Attack",4,0,0,0,0,NA
"Tommy Purdeller",2004-04-13,"C","Peterborough Petes",5,0,0,0,0,0
"Travis Hayes",2007-09-03,"RW","Soo Greyhounds",4,0,0,0,0,0
"Trent Swick",2004-04-25,"LW","Kitchener Rangers",5,0,0,0,0,0
"Trevor O’Dell",2006-07-17,"D","Windsor Spitfires",5,0,0,0,0,0
"Tristan Bertucci",2005-07-12,"D","Flint Firebirds",1,0,0,0,0,0
"Tristan Delisle",2007-05-15,"LW","Oshawa Generals",4,0,0,0,0,0
"Tuomas Uronen",2005-03-19,"RW","Ottawa 67's",3,0,0,0,0,0
"Ty Henry",2006-07-19,"D","Erie Otters",6,0,0,0,0,0
"Ty Nelson",2004-03-30,"D","North Bay Battalion",1,0,0,0,0,NA
"Ty Petrou",2004-05-10,"C","Oshawa Generals",1,0,0,0,0,NA
"Tyler Graham",2006-08-10,"LW","Oshawa Generals",3,0,0,0,0,0
"Tyler Hopkins",2007-01-23,"C","Kingston Frontenacs",5,0,0,0,0,0
"Tyler Savard",2003-04-06,"LW","Barrie Colts",1,0,0,0,0,0
"Tyson Doucette",2004-01-30,"LW","Sarnia Sting",5,0,0,0,0,0
"Tyson Rismond",2006-03-30,"D","North Bay Battalion",4,0,0,0,0,NA
"Urban Podrekar",2005-02-14,"D","Niagara IceDogs",4,0,0,0,0,0
"Valentin Zhugin",2004-12-13,"LW","Saginaw Spirit",4,0,0,0,0,0
"Vann Williamson",2006-07-19,"D","Kingston Frontenacs",5,0,0,0,0,0
"Vilmer Alriksson",2005-02-18,"LW","Guelph Storm",4,0,0,0,0,0
"Wesley Royston",2007-11-22,"RW","Erie Otters",6,0,0,0,0,0
"Wil McFadden",2007-02-15,"C","Guelph Storm",6,0,0,0,0,0
"Will Bishop",2005-03-17,"D","Saginaw Spirit",4,0,0,0,0,0
"Will Gerrior",2004-03-02,"LW","Ottawa 67's",4,0,0,0,0,0
"William Eggleton",2006-02-19,"LW","Mississauga Steelheads",6,0,0,0,0,0
"William Haley",2005-10-15,"D","Mississauga Steelheads",4,0,0,0,0,0
"Wyatt Kennedy",2005-05-27,"D","North Bay Battalion",4,0,0,0,0,0
"Wylie Birkett",2004-03-05,"LW","Kingston Frontenacs",1,0,0,0,0,NA
"Xander Velliaris",2007-04-23,"D","Kingston Frontenacs",3,0,0,0,0,NA
"Zach Filak",2004-01-21,"C","Sarnia Sting",5,0,0,0,0,0
"Zach Wigle",2004-01-12,"C","Barrie Colts",4,0,0,0,0,NA
"Zach Wilson",2007-03-07,"D","North Bay Battalion",2,0,0,0,0,NA
"Zacharie Giroux",2003-04-05,"C","Flint Firebirds",3,0,0,0,0,0
"Zack Lewis",2005-01-25,"RW","Peterborough Petes",5,0,0,0,0,NA
"Zakary Lavoie",2004-03-13,"RW","Niagara IceDogs",5,0,0,0,0,0
"Zander Veccia",2004-07-27,"RW","Mississauga Steelheads",6,0,0,0,0,0
"Zayne Parekh",2006-02-15,"D","Saginaw Spirit",3,0,0,0,0,0
