"PlayerID","Name","FirstName","LastName","Team","Position","BirthDate","Season","SeasonID","HeadshotURL"
"624","Dallas Ashford","Dallas","Ashford","Ottawa 67's","D","Apr  3, 1980","1999 Playoffs","7","https://assets.leaguestat.com/ohl/240x240/624.jpg"
"624","Dallas Ashford","Dallas","Ashford","Ottawa 67's","D","Apr  3, 1980","1999 Season","6","https://assets.leaguestat.com/ohl/240x240/624.jpg"
"624","Dallas Ashford","Dallas","Ashford","Kitchener Rangers","RW","Apr  3, 1980","1998 Playoffs","5","https://assets.leaguestat.com/ohl/240x240/624.jpg"
"624","Dallas Ashford","Dallas","Ashford","Kitchener Rangers","RW","Apr  3, 1980","1998 Season","4","https://assets.leaguestat.com/ohl/240x240/624.jpg"
"9280","Dallys Hibbert","Dallys","Hibbert","Sarnia Sting","D","Jun 25, 2006","2026 Season","83","https://assets.leaguestat.com/ohl/240x240/9280.jpg"
"9280","Dallys Hibbert","Dallys","Hibbert","Sarnia Sting","D","Jun 25, 2006","2025 Pre-Season","82","https://assets.leaguestat.com/ohl/240x240/9280.jpg"
"9280","Dallys Hibbert","Dallys","Hibbert","Sarnia Sting","D","Jun 25, 2006","2025 Season","79","https://assets.leaguestat.com/ohl/240x240/9280.jpg"
"7674","Dalton Duhart","Dalton","Duhart","Saginaw Spirit","LW","Jan 18, 2001","2022 Season","70","https://assets.leaguestat.com/ohl/240x240/7674.jpg"
"7674","Dalton Duhart","Dalton","Duhart","Saginaw Spirit","LW","Jan 18, 2001","2020 Season","68","https://assets.leaguestat.com/ohl/240x240/7674.jpg"
"7674","Dalton Duhart","Dalton","Duhart","Barrie Colts","LW","Jan 18, 2001","2019 Season","63","https://assets.leaguestat.com/ohl/240x240/7674.jpg"
"7674","Dalton Duhart","Dalton","Duhart","London Knights","LW","Jan 18, 2001","2018 Playoffs","61","https://assets.leaguestat.com/ohl/240x240/7674.jpg"
"7674","Dalton Duhart","Dalton","Duhart","London Knights","LW","Jan 18, 2001","2018 Season","60","https://assets.leaguestat.com/ohl/240x240/7674.jpg"
"5178","Dalton McGrath","Dalton","McGrath","Niagara IceDogs","G","Nov  4, 1991","2011 Playoffs","43","https://assets.leaguestat.com/ohl/240x240/5178.jpg"
"5178","Dalton McGrath","Dalton","McGrath","Niagara IceDogs","G","Nov  4, 1991","2011 Season","42","https://assets.leaguestat.com/ohl/240x240/5178.jpg"
"5178","Dalton McGrath","Dalton","McGrath","Barrie Colts","G","Nov  4, 1991","2010 Season","38","https://assets.leaguestat.com/ohl/240x240/5178.jpg"
"4606","Dalton Prout","Dalton","Prout","Saginaw Spirit","D","Mar 13, 1990","2011 Playoffs","43","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Saginaw Spirit","D","Mar 13, 1990","2011 Season","42","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Barrie Colts","D","Mar 13, 1990","2010 Playoffs","41","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Barrie Colts","D","Mar 13, 1990","2010 Season","38","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Barrie Colts","D","Mar 13, 1990","2009 Playoffs","37","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Barrie Colts","D","Mar 13, 1990","2009 Season","35","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Barrie Colts","D","Mar 13, 1990","2008 Playoffs","34","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Barrie Colts","D","Mar 13, 1990","2008 Season","32","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Sarnia Sting","D","Mar 13, 1990","2007 Playoffs","31","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"4606","Dalton Prout","Dalton","Prout","Sarnia Sting","D","Mar 13, 1990","2007 Season","29","https://assets.leaguestat.com/ohl/240x240/4606.jpg"
"5280","Dalton Smith","Dalton","Smith","Ottawa 67's","LW","Jun 30, 1992","2012 Playoffs","45","https://assets.leaguestat.com/ohl/240x240/5280.jpg"
"5280","Dalton Smith","Dalton","Smith","Ottawa 67's","LW","Jun 30, 1992","2012 Season","44","https://assets.leaguestat.com/ohl/240x240/5280.jpg"
"5280","Dalton Smith","Dalton","Smith","Ottawa 67's","LW","Jun 30, 1992","2011 Playoffs","43","https://assets.leaguestat.com/ohl/240x240/5280.jpg"
"5280","Dalton Smith","Dalton","Smith","Ottawa 67's","LW","Jun 30, 1992","2011 Season","42","https://assets.leaguestat.com/ohl/240x240/5280.jpg"
"5280","Dalton Smith","Dalton","Smith","Ottawa 67's","LW","Jun 30, 1992","2010 Playoffs","41","https://assets.leaguestat.com/ohl/240x240/5280.jpg"
"5280","Dalton Smith","Dalton","Smith","Ottawa 67's","LW","Jun 30, 1992","2010 Season","38","https://assets.leaguestat.com/ohl/240x240/5280.jpg"
"5280","Dalton Smith","Dalton","Smith","Ottawa 67's","LW","Jun 30, 1992","2009 Playoffs","37","https://assets.leaguestat.com/ohl/240x240/5280.jpg"
"5280","Dalton Smith","Dalton","Smith","Ottawa 67's","LW","Jun 30, 1992","2009 Season","35","https://assets.leaguestat.com/ohl/240x240/5280.jpg"
"5637","Dalton Young","Dalton","Young","Saginaw Spirit","D","Jul 14, 1993","2013 Playoffs","48","https://assets.leaguestat.com/ohl/240x240/5637.jpg"
"5637","Dalton Young","Dalton","Young","Saginaw Spirit","D","Jul 14, 1993","2013 Season","46","https://assets.leaguestat.com/ohl/240x240/5637.jpg"
"5637","Dalton Young","Dalton","Young","Saginaw Spirit","D","Jul 14, 1993","2012 Playoffs","45","https://assets.leaguestat.com/ohl/240x240/5637.jpg"
"5637","Dalton Young","Dalton","Young","Saginaw Spirit","D","Jul 14, 1993","2012 Season","44","https://assets.leaguestat.com/ohl/240x240/5637.jpg"
"5637","Dalton Young","Dalton","Young","Saginaw Spirit","D","Jul 14, 1993","2011 Playoffs","43","https://assets.leaguestat.com/ohl/240x240/5637.jpg"
"5637","Dalton Young","Dalton","Young","Saginaw Spirit","D","Jul 14, 1993","2011 Season","42","https://assets.leaguestat.com/ohl/240x240/5637.jpg"
"4676","Dalyn Flatt","Dalyn","Flatt","Brampton Battalion","D","Oct  7, 1986","2007 Playoffs","31","https://assets.leaguestat.com/ohl/240x240/4676.jpg"
"4676","Dalyn Flatt","Dalyn","Flatt","Brampton Battalion","D","Oct  7, 1986","2007 Season","29","https://assets.leaguestat.com/ohl/240x240/4676.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","Barrie Colts","C","Mar  5, 2004","2025 Playoffs","81","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","Barrie Colts","C","Mar  5, 2004","2025 Season","79","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","North Bay Battalion","C","Mar  5, 2004","2024 Playoffs","77","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","North Bay Battalion","C","Mar  5, 2004","2024 Season","76","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","North Bay Battalion","C","Mar  5, 2004","2024 Pre-Season","75","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","North Bay Battalion","C","Mar  5, 2004","2023 Playoffs","74","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","North Bay Battalion","C","Mar  5, 2004","2023 Season","73","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","North Bay Battalion","C","Mar  5, 2004","2022 Playoffs","71","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"8394","Dalyn Wakely","Dalyn","Wakely","North Bay Battalion","C","Mar  5, 2004","2022 Season","70","https://assets.leaguestat.com/ohl/240x240/8394.jpg"
"6375","Damian Bourne","Damian","Bourne","Mississauga Steelheads","LW","Feb 11, 1996","2017 Season","56","https://assets.leaguestat.com/ohl/240x240/6375.jpg"
"6375","Damian Bourne","Damian","Bourne","Mississauga Steelheads","LW","Feb 11, 1996","2016 Playoffs","55","https://assets.leaguestat.com/ohl/240x240/6375.jpg"
"6375","Damian Bourne","Damian","Bourne","Mississauga Steelheads","LW","Feb 11, 1996","2016 Season","54","https://assets.leaguestat.com/ohl/240x240/6375.jpg"
"6375","Damian Bourne","Damian","Bourne","Mississauga Steelheads","LW","Feb 11, 1996","2015 Season","51","https://assets.leaguestat.com/ohl/240x240/6375.jpg"
"6375","Damian Bourne","Damian","Bourne","Mississauga Steelheads","LW","Feb 11, 1996","2014 Playoffs","50","https://assets.leaguestat.com/ohl/240x240/6375.jpg"
"6375","Damian Bourne","Damian","Bourne","Mississauga Steelheads","LW","Feb 11, 1996","2014 Season","49","https://assets.leaguestat.com/ohl/240x240/6375.jpg"
"6375","Damian Bourne","Damian","Bourne","Mississauga Steelheads","LW","Feb 11, 1996","2013 Playoffs","48","https://assets.leaguestat.com/ohl/240x240/6375.jpg"
"6375","Damian Bourne","Damian","Bourne","Mississauga Steelheads","LW","Feb 11, 1996","2013 Season","46","https://assets.leaguestat.com/ohl/240x240/6375.jpg"
"9901","Damian Norris","Damian","Norris","Newfoundland Regiment","C","Mar  3, 2010","2026 Pre-Season","87","https://assets.leaguestat.com/ohl/240x240/9901.jpg"
"8959","Damian Slavik","Damian","Slavik","Guelph Storm","G","Jun  9, 2005","2024 Playoffs","77","https://assets.leaguestat.com/ohl/240x240/8959.jpg"
"8959","Damian Slavik","Damian","Slavik","Guelph Storm","G","Jun  9, 2005","2024 Season","76","https://assets.leaguestat.com/ohl/240x240/8959.jpg"
"8959","Damian Slavik","Damian","Slavik","Guelph Storm","G","Jun  9, 2005","2024 Pre-Season","75","https://assets.leaguestat.com/ohl/240x240/8959.jpg"
"877","Damian Surma","Damian","Surma","Plymouth Whalers","LW","Jan 22, 1981","2002 Playoffs","15","https://assets.leaguestat.com/ohl/240x240/877.jpg"
"877","Damian Surma","Damian","Surma","Plymouth Whalers","LW","Jan 22, 1981","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/877.jpg"
"877","Damian Surma","Damian","Surma","Plymouth Whalers","LW","Jan 22, 1981","2001 Playoffs","12","https://assets.leaguestat.com/ohl/240x240/877.jpg"
"877","Damian Surma","Damian","Surma","Plymouth Whalers","LW","Jan 22, 1981","2001 Season","11","https://assets.leaguestat.com/ohl/240x240/877.jpg"
"877","Damian Surma","Damian","Surma","Plymouth Whalers","LW","Jan 22, 1981","2000 Playoffs","10","https://assets.leaguestat.com/ohl/240x240/877.jpg"
"877","Damian Surma","Damian","Surma","Plymouth Whalers","LW","Jan 22, 1981","2000 Season","9","https://assets.leaguestat.com/ohl/240x240/877.jpg"
"877","Damian Surma","Damian","Surma","Plymouth Whalers","LW","Jan 22, 1981","1999 Playoffs","7","https://assets.leaguestat.com/ohl/240x240/877.jpg"
"877","Damian Surma","Damian","Surma","Plymouth Whalers","LW","Jan 22, 1981","1999 Season","6","https://assets.leaguestat.com/ohl/240x240/877.jpg"
"7314","Damien Giroux","Damien","Giroux","Saginaw Spirit","LW","Mar  3, 2000","2020 Season","68","https://assets.leaguestat.com/ohl/240x240/7314.jpg"
"7314","Damien Giroux","Damien","Giroux","Saginaw Spirit","LW","Mar  3, 2000","2019 Playoffs","66","https://assets.leaguestat.com/ohl/240x240/7314.jpg"
"7314","Damien Giroux","Damien","Giroux","Saginaw Spirit","LW","Mar  3, 2000","2019 Season","63","https://assets.leaguestat.com/ohl/240x240/7314.jpg"
"7314","Damien Giroux","Damien","Giroux","Saginaw Spirit","C","Mar  3, 2000","2018 Playoffs","61","https://assets.leaguestat.com/ohl/240x240/7314.jpg"
"7314","Damien Giroux","Damien","Giroux","Saginaw Spirit","C","Mar  3, 2000","2018 Season","60","https://assets.leaguestat.com/ohl/240x240/7314.jpg"
"7314","Damien Giroux","Damien","Giroux","Saginaw Spirit","LW","Mar  3, 2000","2017 Playoffs","57","https://assets.leaguestat.com/ohl/240x240/7314.jpg"
"7314","Damien Giroux","Damien","Giroux","Saginaw Spirit","LW","Mar  3, 2000","2017 Season","56","https://assets.leaguestat.com/ohl/240x240/7314.jpg"
"6563","Damir Sharipzyanov","Damir","Sharipzyanov","Owen Sound Attack","D","Feb 17, 1996","2016 Playoffs","55","https://assets.leaguestat.com/ohl/240x240/6563.jpg"
"6563","Damir Sharipzyanov","Damir","Sharipzyanov","Owen Sound Attack","D","Feb 17, 1996","2016 Season","54","https://assets.leaguestat.com/ohl/240x240/6563.jpg"
"6563","Damir Sharipzyanov","Damir","Sharipzyanov","Owen Sound Attack","D","Feb 17, 1996","2015 Playoffs","52","https://assets.leaguestat.com/ohl/240x240/6563.jpg"
"6563","Damir Sharipzyanov","Damir","Sharipzyanov","Owen Sound Attack","D","Feb 17, 1996","2015 Season","51","https://assets.leaguestat.com/ohl/240x240/6563.jpg"
"6563","Damir Sharipzyanov","Damir","Sharipzyanov","Owen Sound Attack","D","Feb 17, 1996","2014 Playoffs","50","https://assets.leaguestat.com/ohl/240x240/6563.jpg"
"6563","Damir Sharipzyanov","Damir","Sharipzyanov","Owen Sound Attack","D","Feb 17, 1996","2014 Season","49","https://assets.leaguestat.com/ohl/240x240/6563.jpg"
"1586","Dan Buccella","Dan","Buccella","Mississauga IceDogs","LW","Jun 16, 1983","2003 Playoffs","20","https://assets.leaguestat.com/ohl/240x240/1586.jpg"
"1586","Dan Buccella","Dan","Buccella","Mississauga IceDogs","LW","Jun 16, 1983","2003 Season","17","https://assets.leaguestat.com/ohl/240x240/1586.jpg"
"1586","Dan Buccella","Dan","Buccella","London Knights","LW","Jun 16, 1983","2002 Playoffs","15","https://assets.leaguestat.com/ohl/240x240/1586.jpg"
"1586","Dan Buccella","Dan","Buccella","London Knights","LW","Jun 16, 1983","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/1586.jpg"
"1586","Dan Buccella","Dan","Buccella","Peterborough Petes","LW","Jun 16, 1983","2001 Playoffs","12","https://assets.leaguestat.com/ohl/240x240/1586.jpg"
"1586","Dan Buccella","Dan","Buccella","Peterborough Petes","LW","Jun 16, 1983","2001 Season","11","https://assets.leaguestat.com/ohl/240x240/1586.jpg"
"3463","Dan Collins","Dan","Collins","Plymouth Whalers","RW","Feb 26, 1987","2007 Playoffs","31","https://assets.leaguestat.com/ohl/240x240/3463.jpg"
"3463","Dan Collins","Dan","Collins","Plymouth Whalers","RW","Feb 26, 1987","2007 Season","29","https://assets.leaguestat.com/ohl/240x240/3463.jpg"
"3463","Dan Collins","Dan","Collins","Plymouth Whalers","RW","Feb 26, 1987","2006 Playoffs","28","https://assets.leaguestat.com/ohl/240x240/3463.jpg"
"3463","Dan Collins","Dan","Collins","Plymouth Whalers","RW","Feb 26, 1987","2006 Season","26","https://assets.leaguestat.com/ohl/240x240/3463.jpg"
"3463","Dan Collins","Dan","Collins","Plymouth Whalers","RW","Feb 26, 1987","2005 Playoffs","25","https://assets.leaguestat.com/ohl/240x240/3463.jpg"
"3463","Dan Collins","Dan","Collins","Plymouth Whalers","RW","Feb 26, 1987","2005 Season","24","https://assets.leaguestat.com/ohl/240x240/3463.jpg"
"3463","Dan Collins","Dan","Collins","Plymouth Whalers","RW","Feb 26, 1987","2004 Playoffs","23","https://assets.leaguestat.com/ohl/240x240/3463.jpg"
"3463","Dan Collins","Dan","Collins","Plymouth Whalers","RW","Feb 26, 1987","2004 Season","21","https://assets.leaguestat.com/ohl/240x240/3463.jpg"
"3884","Dan Dempsey","Dan","Dempsey","Kingston Frontenacs","D","May 22, 1987","2005 Season","24","https://assets.leaguestat.com/ohl/240x240/3884.jpg"
"3952","Dan Falbo","Dan","Falbo","Barrie Colts","C","Jan  8, 1985","2005 Season","24","https://assets.leaguestat.com/ohl/240x240/3952.jpg"
"2877","Dan Growden","Dan","Growden","Owen Sound Attack","D","Feb  9, 1982","2003 Playoffs","20","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Owen Sound Attack","D","Feb  9, 1982","2003 Season","17","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Belleville Bulls","D","Feb  9, 1982","2002 Playoffs","15","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Belleville Bulls","D","Feb  9, 1982","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Belleville Bulls","D","Feb  9, 1982","2001 Playoffs","12","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Belleville Bulls","D","Feb  9, 1982","2001 Season","11","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Windsor Spitfires","D","Feb  9, 1982","2000 Playoffs","10","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Windsor Spitfires","D","Feb  9, 1982","2000 Season","9","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Windsor Spitfires","D","Feb  9, 1982","1999 Playoffs","7","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"2877","Dan Growden","Dan","Growden","Windsor Spitfires","D","Feb  9, 1982","1999 Season","6","https://assets.leaguestat.com/ohl/240x240/2877.jpg"
"3909","Dan Gyenes","Dan","Gyenes","Kitchener Rangers","D","May 20, 1987","2007 Playoffs","31","https://assets.leaguestat.com/ohl/240x240/3909.jpg"
"3909","Dan Gyenes","Dan","Gyenes","Kitchener Rangers","D","May 20, 1987","2007 Season","29","https://assets.leaguestat.com/ohl/240x240/3909.jpg"
"3909","Dan Gyenes","Dan","Gyenes","Kitchener Rangers","D","May 20, 1987","2006 Playoffs","28","https://assets.leaguestat.com/ohl/240x240/3909.jpg"
"3909","Dan Gyenes","Dan","Gyenes","Kitchener Rangers","D","May 20, 1987","2006 Season","26","https://assets.leaguestat.com/ohl/240x240/3909.jpg"
"3909","Dan Gyenes","Dan","Gyenes","Kitchener Rangers","D","May 20, 1987","2005 Playoffs","25","https://assets.leaguestat.com/ohl/240x240/3909.jpg"
"3909","Dan Gyenes","Dan","Gyenes","Kitchener Rangers","D","May 20, 1987","2005 Season","24","https://assets.leaguestat.com/ohl/240x240/3909.jpg"
"228","Dan Hinote","Dan","Hinote","Oshawa Generals","RW","Jan 30, 1977","1998 Playoffs","5","https://assets.leaguestat.com/ohl/240x240/228.jpg"
"228","Dan Hinote","Dan","Hinote","Oshawa Generals","RW","Jan 30, 1977","1998 Season","4","https://assets.leaguestat.com/ohl/240x240/228.jpg"
"4072","Dan Idema","Dan","Idema","Saginaw Spirit","D","Aug  4, 1984","2005 Season","24","https://assets.leaguestat.com/ohl/240x240/4072.jpg"
"888","Dan Jancevski","Dan","Jancevski","Sudbury Wolves","D","Jun 15, 1981","2001 Playoffs","12","https://assets.leaguestat.com/ohl/240x240/888.jpg"
"888","Dan Jancevski","Dan","Jancevski","Sudbury Wolves","D","Jun 15, 1981","2001 Season","11","https://assets.leaguestat.com/ohl/240x240/888.jpg"
"888","Dan Jancevski","Dan","Jancevski","London Knights","D","Jun 15, 1981","2000 Season","9","https://assets.leaguestat.com/ohl/240x240/888.jpg"
"888","Dan Jancevski","Dan","Jancevski","London Knights","D","Jun 15, 1981","1999 Playoffs","7","https://assets.leaguestat.com/ohl/240x240/888.jpg"
"888","Dan Jancevski","Dan","Jancevski","London Knights","D","Jun 15, 1981","1999 Season","6","https://assets.leaguestat.com/ohl/240x240/888.jpg"
"4352","Dan Kelly","Dan","Kelly","Kitchener Rangers","D","May 17, 1989","2010 Playoffs","41","https://assets.leaguestat.com/ohl/240x240/4352.jpg"
"4352","Dan Kelly","Dan","Kelly","Kitchener Rangers","D","May 17, 1989","2010 Season","38","https://assets.leaguestat.com/ohl/240x240/4352.jpg"
"4352","Dan Kelly","Dan","Kelly","Kitchener Rangers","D","May 17, 1989","2009 Season","35","https://assets.leaguestat.com/ohl/240x240/4352.jpg"
"4352","Dan Kelly","Dan","Kelly","Kitchener Rangers","D","May 17, 1989","2008 Playoffs","34","https://assets.leaguestat.com/ohl/240x240/4352.jpg"
"4352","Dan Kelly","Dan","Kelly","Kitchener Rangers","D","May 17, 1989","2008 Season","32","https://assets.leaguestat.com/ohl/240x240/4352.jpg"
"4352","Dan Kelly","Dan","Kelly","Kitchener Rangers","D","May 17, 1989","2007 Playoffs","31","https://assets.leaguestat.com/ohl/240x240/4352.jpg"
"4352","Dan Kelly","Dan","Kelly","Kitchener Rangers","D","May 17, 1989","2007 Season","29","https://assets.leaguestat.com/ohl/240x240/4352.jpg"
"4352","Dan Kelly","Dan","Kelly","Kitchener Rangers","D","May 17, 1989","2006 Season","26","https://assets.leaguestat.com/ohl/240x240/4352.jpg"
"2454","Dan LaCosta","Dan","LaCosta","Barrie Colts","G","Mar 28, 1986","2006 Playoffs","28","https://assets.leaguestat.com/ohl/240x240/2454.jpg"
"2454","Dan LaCosta","Dan","LaCosta","Barrie Colts","G","Mar 28, 1986","2006 Season","26","https://assets.leaguestat.com/ohl/240x240/2454.jpg"
"2454","Dan LaCosta","Dan","LaCosta","Barrie Colts","G","Mar 28, 1986","2005 Playoffs","25","https://assets.leaguestat.com/ohl/240x240/2454.jpg"
"2454","Dan LaCosta","Dan","LaCosta","Barrie Colts","G","Mar 28, 1986","2005 Season","24","https://assets.leaguestat.com/ohl/240x240/2454.jpg"
"2454","Dan LaCosta","Dan","LaCosta","Owen Sound Attack","G","Mar 28, 1986","2004 Season","21","https://assets.leaguestat.com/ohl/240x240/2454.jpg"
"2454","Dan LaCosta","Dan","LaCosta","Owen Sound Attack","G","Mar 28, 1986","2003 Playoffs","20","https://assets.leaguestat.com/ohl/240x240/2454.jpg"
"2454","Dan LaCosta","Dan","LaCosta","Owen Sound Attack","G","Mar 28, 1986","2003 Season","17","https://assets.leaguestat.com/ohl/240x240/2454.jpg"
"2651","Dan Marziani","Dan","Marziani","Brampton Battalion","D","Feb 10, 1986","2004 Season","21","https://assets.leaguestat.com/ohl/240x240/2651.jpg"
"2651","Dan Marziani","Dan","Marziani","Brampton Battalion","D","Feb 10, 1986","2003 Season","17","https://assets.leaguestat.com/ohl/240x240/2651.jpg"
"275","Dan McIntyre","Dan","McIntyre","Sarnia Sting","G","Jul  3, 1978","1998 Season","4","https://assets.leaguestat.com/ohl/240x240/275.jpg"
"1733","Dan McNeill","Dan","McNeill","Guelph Storm","D","Apr 14, 1982","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/1733.jpg"
"1733","Dan McNeill","Dan","McNeill","Guelph Storm","D","Apr 14, 1982","2001 Playoffs","12","https://assets.leaguestat.com/ohl/240x240/1733.jpg"
"1733","Dan McNeill","Dan","McNeill","Guelph Storm","D","Apr 14, 1982","2001 Season","11","https://assets.leaguestat.com/ohl/240x240/1733.jpg"
"4754","Dan Pinkney","Dan","Pinkney","Erie Otters","D","Sep  8, 1988","2008 Season","32","https://assets.leaguestat.com/ohl/240x240/4754.jpg"
"4754","Dan Pinkney","Dan","Pinkney","Erie Otters","D","Sep  8, 1988","2007 Season","29","https://assets.leaguestat.com/ohl/240x240/4754.jpg"
"2016","Dan Reed","Dan","Reed","Plymouth Whalers","G","Aug 27, 1984","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/2016.jpg"
"2854","Dan Rogers","Dan","Rogers","Belleville Bulls","D","May  7, 1984","2004 Season","21","https://assets.leaguestat.com/ohl/240x240/2854.jpg"
"2854","Dan Rogers","Dan","Rogers","Belleville Bulls","D","May  7, 1984","2003 Playoffs","20","https://assets.leaguestat.com/ohl/240x240/2854.jpg"
"2854","Dan Rogers","Dan","Rogers","Belleville Bulls","D","May  7, 1984","2003 Season","17","https://assets.leaguestat.com/ohl/240x240/2854.jpg"
"2854","Dan Rogers","Dan","Rogers","Owen Sound Attack","D","May  7, 1984","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/2854.jpg"
"1984","Dan Rudisuela","Dan","Rudisuela","Mississauga IceDogs","C","Jan 10, 1983","2004 Playoffs","23","https://assets.leaguestat.com/ohl/240x240/1984.jpg"
"1984","Dan Rudisuela","Dan","Rudisuela","Mississauga IceDogs","C","Jan 10, 1983","2004 Season","21","https://assets.leaguestat.com/ohl/240x240/1984.jpg"
"1984","Dan Rudisuela","Dan","Rudisuela","Mississauga IceDogs","C","Jan 10, 1983","2003 Playoffs","20","https://assets.leaguestat.com/ohl/240x240/1984.jpg"
"1984","Dan Rudisuela","Dan","Rudisuela","Mississauga IceDogs","C","Jan 10, 1983","2003 Season","17","https://assets.leaguestat.com/ohl/240x240/1984.jpg"
"1984","Dan Rudisuela","Dan","Rudisuela","Mississauga IceDogs","C","Jan 10, 1983","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/1984.jpg"
"97","Dan Snyder","Dan","Snyder","Owen Sound Platers","C","Feb 23, 1978","1999 Playoffs","7","https://assets.leaguestat.com/ohl/240x240/97.jpg"
"97","Dan Snyder","Dan","Snyder","Owen Sound Platers","C","Feb 23, 1978","1999 Season","6","https://assets.leaguestat.com/ohl/240x240/97.jpg"
"97","Dan Snyder","Dan","Snyder","Owen Sound Platers","C","Feb 23, 1978","1998 Playoffs","5","https://assets.leaguestat.com/ohl/240x240/97.jpg"
"97","Dan Snyder","Dan","Snyder","Owen Sound Platers","C","Feb 23, 1978","1998 Season","4","https://assets.leaguestat.com/ohl/240x240/97.jpg"
"2717","Dan Speer","Dan","Speer","Barrie Colts","C","Dec  5, 1984","2005 Playoffs","25","https://assets.leaguestat.com/ohl/240x240/2717.jpg"
"2717","Dan Speer","Dan","Speer","Barrie Colts","C","Dec  5, 1984","2005 Season","24","https://assets.leaguestat.com/ohl/240x240/2717.jpg"
"2717","Dan Speer","Dan","Speer","Barrie Colts","C","Dec  5, 1984","2004 Playoffs","23","https://assets.leaguestat.com/ohl/240x240/2717.jpg"
"2717","Dan Speer","Dan","Speer","Barrie Colts","C","Dec  5, 1984","2004 Season","21","https://assets.leaguestat.com/ohl/240x240/2717.jpg"
"2717","Dan Speer","Dan","Speer","Barrie Colts","C","Dec  5, 1984","2003 Playoffs","20","https://assets.leaguestat.com/ohl/240x240/2717.jpg"
"2717","Dan Speer","Dan","Speer","Barrie Colts","C","Dec  5, 1984","2003 Season","17","https://assets.leaguestat.com/ohl/240x240/2717.jpg"
"2717","Dan Speer","Dan","Speer","Sudbury Wolves","C","Dec  5, 1984","2002 Playoffs","15","https://assets.leaguestat.com/ohl/240x240/2717.jpg"
"2717","Dan Speer","Dan","Speer","Sudbury Wolves","C","Dec  5, 1984","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/2717.jpg"
"5242","Dan Spence","Dan","Spence","Sarnia Sting","G","Jan 17, 1988","2009 Playoffs","37","https://assets.leaguestat.com/ohl/240x240/5242.jpg"
"5242","Dan Spence","Dan","Spence","Sarnia Sting","G","Jan 17, 1988","2009 Season","35","https://assets.leaguestat.com/ohl/240x240/5242.jpg"
"973","Dan Sullivan","Dan","Sullivan","Owen Sound Attack","RW","Mar 20, 1981","2002 Season","14","https://assets.leaguestat.com/ohl/240x240/973.jpg"
"973","Dan Sullivan","Dan","Sullivan","Owen Sound Attack","RW","Mar 20, 1981","2001 Playoffs","12","https://assets.leaguestat.com/ohl/240x240/973.jpg"
