"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Kyle Morey",2005-06-27,"C","Kitchener Rangers",1,0,0,0,0,0
"Lachlan Larmand",2009-03-25,"RW","Brampton Steelheads",5,0,0,0,0,0
"Landon Jackman",2009-06-23,"C","Owen Sound Attack",4,0,0,0,0,0
"Landon Wright",2006-01-17,"RW","Kingston Frontenacs",3,0,0,0,0,0
"Layne Gallacher",2008-02-16,"C","Brantford Bulldogs",6,0,0,0,0,0
"Lenny Greenberg",2005-03-07,"RD","Owen Sound Attack",4,0,0,0,0,0
"Leo Laschon",2008-03-19,"D","Oshawa Generals",5,0,0,0,0,0
"Leo Serlin",2006-01-20,"RW","Guelph Storm",4,0,0,0,0,0
"Leon Kolarik",2007-09-23,"LW","Peterborough Petes",4,0,0,0,0,0
"Levi Harper",2008-10-03,"D","Saginaw Spirit",5,0,0,0,0,0
"Lewis Hergaarden",2008-04-21,"LW","Oshawa Generals",1,0,0,0,0,NA
"Liam Beamish",2007-01-04,"C","Sarnia Sting",2,0,0,0,0,0
"Liam Campbell",2008-10-22,"LW","Saginaw Spirit",6,0,0,0,0,0
"Liam Ladds",2007-10-28,"D","Peterborough Petes",3,0,0,0,0,0
"Liam Spencer",2006-01-19,"D","Niagara IceDogs",2,0,0,0,0,NA
"Linus Funck",2007-05-10,"D","London Knights",1,0,0,0,0,NA
"Lirim Amidovski",2006-12-22,"RW","North Bay Battalion",3,0,0,0,0,0
"Loan Burkhalter",2008-10-02,"RW","Windsor Spitfires",2,0,0,0,0,NA
"Logan Hawery",2008-03-15,"C","London Knights",4,0,0,0,0,0
"Logan Rivard",NA,"C","Guelph Storm",1,0,0,0,0,NA
"Luc Plante",2007-05-21,"LW","Erie Otters",5,0,0,0,0,0
"Luca Blonda",2008-11-25,"D","Sudbury Wolves",4,0,0,0,0,0
"Luca Romano",2007-06-25,"C","Kitchener Rangers",3,0,0,0,0,0
"Luca Testa",2006-04-10,"C","Brantford Bulldogs",6,0,0,0,0,0
"Lucas Ambrosio",2008-01-06,"D","Erie Otters",3,0,0,0,0,0
"Lucas DeMiglio",2008-10-26,"LW","Brampton Steelheads",3,0,0,0,0,0
"Lucas Manikis",NA,"LD","Brampton Steelheads",2,0,0,0,0,NA
"Lucas Marshall",2007-05-20,"RW","Brampton Steelheads",3,0,0,0,0,NA
"Lucas Moore",2005-06-07,"D","Brantford Bulldogs",3,0,0,0,0,0
"Lucas Nutting",2009-04-05,"D","Flint Firebirds",2,0,0,0,0,0
"Lucas Preiano",NA,"RD","Guelph Storm",1,0,0,0,0,NA
"Lucas Teixeira",2007-01-28,"C","Oshawa Generals",4,0,0,0,0,0
"Luis Sturgeon",2008-12-11,"D","Peterborough Petes",1,0,0,0,0,NA
"Luka Graziano",2007-10-24,"D","Flint Firebirds",3,0,0,0,0,0
"Lukas Fischer",2006-09-09,"D","Sarnia Sting",2,0,0,0,0,0
"Lukas Moore",2007-04-20,"D","Kingston Frontenacs",4,0,0,0,0,0
"Luke Dragusica",2007-02-16,"D","Brampton Steelheads",4,0,0,0,0,0
"Luke Posthumus",2005-03-21,"RW","Oshawa Generals",6,0,0,0,0,0
"Lyndon Cabral",2009-08-15,"RW","Erie Otters",2,0,0,0,0,0
"MacGregor Richmond",2006-08-06,"RW","Brampton Steelheads",4,0,0,0,0,0
"Maksim Sokolovskii",2008-07-12,"D","London Knights",3,0,0,0,0,NA
"Maleek McGowan",2005-06-13,"D","Kingston Frontenacs",2,0,0,0,0,0
"Marek Vanacker",2006-04-12,"LW","Brantford Bulldogs",1,0,0,0,0,NA
"Mark Pape",2009-01-24,"LW","Guelph Storm",5,0,0,0,0,0
"Marshall McCharles",2006-11-23,"LW","Sudbury Wolves",3,0,0,0,0,NA
"Masen Wray",2006-05-15,"C","Owen Sound Attack",4,0,0,0,0,0
"Mason Roy",2008-07-15,"LD","Owen Sound Attack",4,0,0,0,0,0
"Mason Walker",2008-11-26,"LW","Sudbury Wolves",3,0,0,0,0,NA
"Mason Zebeski",2005-10-04,"LW","Brampton Steelheads",2,0,0,0,0,0
"Matej Stankoven",2008-02-28,"C","Brampton Steelheads",4,0,0,0,0,0
"Mateu Spath",2007-02-20,"LW","Niagara IceDogs",3,0,0,0,0,0
"Matheas Stark",2007-01-14,"LW","Kitchener Rangers",5,0,0,0,0,0
"Matthew Frost",2006-09-11,"LW","Kingston Frontenacs",4,0,0,0,0,0
"Matthew Henderson",2009-03-20,"D","Kingston Frontenacs",4,0,0,0,0,0
"Matthew Hlacar",2006-05-31,"LW","Kitchener Rangers",3,0,0,0,0,0
"Matthew Manza",2007-09-22,"RW","Sarnia Sting",4,0,0,0,0,0
"Matthew Perreault",2009-07-28,"D","Peterborough Petes",3,0,0,0,0,0
"Matthew Soto",2005-08-31,"RW","Peterborough Petes",3,0,0,0,0,0
"Matthew Virgilio",2006-03-24,"D","Niagara IceDogs",2,0,0,0,0,NA
"Matthew Wang",2005-08-22,"LW","Flint Firebirds",2,0,0,0,0,0
"Max Brocklehurst",2008-12-30,"RW","Windsor Spitfires",4,0,0,0,0,0
"Max Crete",2008-04-24,"LW","London Knights",3,0,0,0,0,0
"Max Dirracolo",2006-06-29,"LD","Kitchener Rangers",3,0,0,0,0,NA
"Max Mews",2008-04-25,"C","London Knights",1,0,0,0,0,NA
"Mclean Agrette",2007-11-23,"LW","Erie Otters",5,0,0,0,0,0
"Michael D'Alessio",2008-12-03,"D","Erie Otters",5,0,0,0,0,0
"Michael Dec",2007-01-29,"RW","Owen Sound Attack",5,0,0,0,0,0
"Michael Lavigne",2007-01-17,"D","Windsor Spitfires",2,0,0,0,0,NA
"Mikhail Zakharov",2007-07-06,"C","London Knights",4,0,0,0,0,0
"Miroslav Satan",2006-03-02,"C","Saginaw Spirit",3,0,0,0,0,0
"Mitch Young",2005-04-29,"D","Sarnia Sting",3,0,0,0,0,0
"Mykhailo Haponenko",2007-11-28,"LW","Guelph Storm",4,0,0,0,0,0
"Nathan Amidovski",2008-04-06,"LW","Ottawa 67's",4,0,0,0,0,0
"Nathan Aspinall",2006-03-30,"LW","Flint Firebirds",2,0,0,0,0,0
"Nathan Gaitens",NA,"D","Kitchener Rangers",2,0,0,0,0,0
"Nathan Gaymes",2006-02-03,"RW","Windsor Spitfires",3,0,0,0,0,0
"Nathan Villeneuve",2006-04-13,"C","Sudbury Wolves",2,0,0,0,0,0
"Nic Sima",2005-03-31,"RW","Saginaw Spirit",2,0,0,0,0,NA
"Nic Whitehead",2007-02-11,"C","Ottawa 67's",3,0,0,0,0,NA
"Nicholas Desiderio",2008-06-16,"LW","Barrie Colts",5,0,0,0,0,0
"Nicholas Holomego",2006-05-19,"D","Erie Otters",3,0,0,0,0,NA
"Nicholas Sykora",2007-05-24,"LW","Owen Sound Attack",4,0,0,0,0,0
"Nick Frasca",2008-05-04,"D","Oshawa Generals",4,0,0,0,0,0
"Nick Wellenreiter",2006-02-17,"RW","North Bay Battalion",5,0,0,0,0,0
"Nikita Klepov",2008-06-27,"LW","Saginaw Spirit",5,0,0,0,0,0
"Niko Krmpotic",2007-04-19,"D","Kingston Frontenacs",3,0,0,0,0,0
"Noah Aboflan",2005-03-03,"LW","London Knights",2,0,0,0,0,NA
"Noah Barton",2008-10-16,"D","Barrie Colts",5,0,0,0,0,0
"Noah Jenken",2007-03-08,"D","Guelph Storm",1,0,0,0,0,NA
"Noah Nelson",2005-03-28,"C","Owen Sound Attack",1,0,0,0,0,0
"Noah Read",2007-01-06,"LW","London Knights",2,0,0,0,0,NA
"Nolan Buttar",2008-05-23,"C","Kingston Frontenacs",1,0,0,0,0,NA
"Nolan Davis",2007-04-18,"D","Peterborough Petes",1,0,0,0,0,NA
"Nolan Jackson",2007-01-02,"D","Ottawa 67's",3,0,0,0,0,0
"Nolan Laird",2006-01-04,"LW","North Bay Battalion",5,0,0,0,0,0
"Nolan Snyder",2009-04-13,"RW","Kingston Frontenacs",4,0,0,0,0,0
"Nolan Turnbull",2007-03-03,"D","Kingston Frontenacs",3,0,0,0,0,NA
"Oliver Phillips",2007-11-29,"LW","Erie Otters",3,0,0,0,0,NA
"Oliver Turner",2007-03-18,"D","Erie Otters",3,0,0,0,0,0
"Olivier Romain",2007-05-11,"D","Sarnia Sting",2,0,0,0,0,NA
"Ondrej Ruml",2008-03-25,"D","Ottawa 67's",3,0,0,0,0,NA
"Onni Kalto",2006-12-14,"LW","Oshawa Generals",5,0,0,0,0,NA
"Owen Cartwright",2008-03-28,"D","Brampton Steelheads",1,0,0,0,0,NA
"Owen Devlin",NA,"D","Guelph Storm",2,0,0,0,0,NA
"Owen Griffin",2007-04-08,"C","Oshawa Generals",2,0,0,0,0,0
"Owen Miniotas",2009-05-02,"C","London Knights",1,0,0,0,0,NA
"Owen Outwater",2005-01-04,"LW","Windsor Spitfires",4,0,0,0,0,0
"Owen Protz",2006-02-07,"D","Brantford Bulldogs",2,0,0,0,0,0
"Parker Holmes",2007-03-08,"LW","Brantford Bulldogs",4,0,0,0,0,0
"Parker Smith",2009-04-17,"LW","Sudbury Wolves",1,0,0,0,0,NA
"Parker Snelgrove",2007-01-20,"C","Guelph Storm",4,0,0,0,0,0
"Parker Vaughan",2008-03-06,"RW","North Bay Battalion",5,0,0,0,0,0
"Parker von Richter",2006-05-17,"D","Brampton Steelheads",2,0,0,0,0,0
"Patrick Babin",2008-01-30,"D","Brantford Bulldogs",4,0,0,0,0,0
"Peter Green",2009-07-21,"D","Brampton Steelheads",3,0,0,0,0,0
"Peter Koukouves",NA,"RD","Brampton Steelheads",1,0,0,0,0,NA
"Philip Govedaris",2007-12-06,"LW","Brantford Bulldogs",4,0,0,0,0,NA
"Pierce Mbuyi",2008-04-17,"LW","Owen Sound Attack",3,0,0,0,0,0
"PJ Fagan II",2007-05-02,"D","London Knights",4,0,0,0,0,0
"Porter Byrd-Leitner",2006-01-03,"LW","Oshawa Generals",6,0,0,0,0,0
"Quinlan Clair",2007-11-04,"D","Brantford Bulldogs",1,0,0,0,0,0
"Quinn Beauchesne",2007-03-01,"D","Guelph Storm",2,0,0,0,0,0
"Quinn Kipfer",2008-03-22,"C","North Bay Battalion",1,0,0,0,0,NA
"Quinn McKenzie",2007-11-28,"C","Soo Greyhounds",4,0,0,0,0,0
"Rene Van Bommel",2006-05-14,"C","London Knights",2,0,0,0,0,0
"Reyth Smith",2007-07-27,"LW","Niagara IceDogs",3,0,0,0,0,0
"Riley Clark",2006-05-03,"LW","Kingston Frontenacs",3,0,0,0,0,0
"Riley Patterson",2006-03-22,"C","Niagara IceDogs",1,0,0,0,0,NA
"Ritter Coombs",2006-11-03,"LW","Erie Otters",4,0,0,0,0,0
"Robert Matson",2009-03-10,"C","Guelph Storm",3,0,0,0,0,0
"Robin Kuzma",2008-01-29,"C","Kingston Frontenacs",4,0,0,0,0,0
"Rowan Topp",2006-04-02,"D","Guelph Storm",3,0,0,0,0,0
"Rowen Sang",2008-03-03,"LW","Oshawa Generals",4,0,0,0,0,NA
"Ruslan Karimov",2007-04-27,"LW","Sarnia Sting",4,0,0,0,0,0
"Ryan Chamberlain",2008-04-22,"LW","Brantford Bulldogs",5,0,0,0,0,0
"Ryan Hanrahan",2009-11-10,"C","Saginaw Spirit",6,0,0,0,0,0
"Ryan Kaczynski",2009-07-08,"LW","Soo Greyhounds",4,0,0,0,0,0
"Ryan Roobroeck",2007-09-25,"LW","Niagara IceDogs",3,0,0,0,0,0
"Ryan White",2007-06-28,"D","Ottawa 67's",3,0,0,0,0,0
"Ryder Boulton",2006-06-21,"LW","Brantford Bulldogs",1,0,0,0,0,NA
"Ryder Cali",2008-09-06,"LW","North Bay Battalion",6,0,0,0,0,0
"Ryder Carey",2008-08-02,"C","North Bay Battalion",6,0,0,0,0,0
"Ryder Roberson",2008-02-18,"RW","Kitchener Rangers",2,0,0,0,0,NA
"Ryder Simpson",2008-05-08,"LW","Sarnia Sting",2,0,0,0,0,NA
"Ryerson Edgar",2009-07-30,"C","Niagara IceDogs",4,0,0,0,0,0
"Rylan Singh",2007-10-04,"D","Guelph Storm",4,0,0,0,0,0
"Ryland Cunningham",2008-06-28,"LW","Flint Firebirds",3,0,0,0,0,NA
"Sam Black",2007-03-08,"C","Barrie Colts",5,0,0,0,0,0
"Sam Johnston",2007-07-30,"RW","Guelph Storm",3,0,0,0,0,0
"Sam McCue",2005-10-03,"LW","Brantford Bulldogs",3,0,0,0,0,0
"Sam O'Reilly",2006-03-30,"C","London Knights",1,0,0,0,0,NA
"Sam Rivet",2008-02-27,"D","North Bay Battalion",1,0,0,0,0,NA
"Sam Roberts",2009-05-21,"RW","Oshawa Generals",5,0,0,0,0,0
"Sarvir Jaworski",2009-02-24,"LW","Sarnia Sting",1,0,0,0,0,NA
"Sean Doherty",2006-03-23,"RW","Niagara IceDogs",3,0,0,0,0,NA
"Sean Matthew Goyette",2008-05-15,"D","Brampton Steelheads",6,0,0,0,0,0
"Sean Short",2007-02-06,"D","Peterborough Petes",1,0,0,0,0,NA
"Sebastian Dell'Elce",2007-03-09,"D","Niagara IceDogs",3,0,0,0,0,NA
"Sebastian Dzieciol",2008-04-25,"C","Peterborough Petes",2,0,0,0,0,NA
"Sebastien Gervais",2005-04-11,"C","Saginaw Spirit",5,0,0,0,0,0
"Shaan Kingwell",2007-02-07,"LW","Ottawa 67's",4,0,0,0,0,0
"Shamar Moses",2007-05-06,"RW","North Bay Battalion",3,0,0,0,0,NA
"Shawn Costello",2007-01-20,"C","Windsor Spitfires",3,0,0,0,0,NA
"Simon Belohorsky",2008-10-18,"LW","Guelph Storm",3,0,0,0,0,0
"Spencer Bowes",2007-09-19,"LW","Ottawa 67's",4,0,0,0,0,0
"Spencer Evans",2006-05-12,"D","Soo Greyhounds",2,0,0,0,0,0
"Tanner Lam",2007-07-14,"RW","Kitchener Rangers",5,0,0,0,0,0
"Tate Vader",2006-01-09,"LW","Soo Greyhounds",2,0,0,0,0,0
"Teague Vader",2007-08-23,"D","Barrie Colts",6,0,0,0,0,0
"Thanasi Marentette",2007-01-30,"D","Peterborough Petes",4,0,0,0,0,0
"Thomas Kuipers",2006-04-20,"RW","Brampton Steelheads",2,0,0,0,0,NA
"Thomas Vandenberg",2008-09-08,"C","Ottawa 67's",4,0,0,0,0,0
"Tobias Zvolensky",2008-04-07,"LW","Soo Greyhounds",4,0,0,0,0,0
"Tomas Pobezal",2006-09-18,"C","Kingston Frontenacs",4,0,0,0,0,0
"Tommy Karmiris",2006-06-15,"LW","Brantford Bulldogs",5,0,0,0,0,0
"Tommy Kut",2009-01-05,"LD","Kitchener Rangers",2,0,0,0,0,0
"Travis Hayes",2007-09-03,"RW","Soo Greyhounds",1,0,0,0,0,0
"Trevor O’Dell",2006-07-17,"D","Sudbury Wolves",3,0,0,0,0,NA
"Tristan Delisle",2007-05-15,"C","Owen Sound Attack",3,0,0,0,0,0
"Tristen Trevino",2006-07-06,"D","Erie Otters",4,0,0,0,0,NA
"Troy Patton",2008-06-12,"C","Brampton Steelheads",6,0,0,0,0,0
"Ty Daniels",2008-04-07,"LW","Brampton Steelheads",5,0,0,0,0,0
"Ty Henry",2006-07-19,"D","Erie Otters",2,0,0,0,0,NA
"Tyler Challenger",2008-04-13,"C","Erie Otters",3,0,0,0,0,NA
"Tyler Cooper",2009-12-06,"C","Erie Otters",5,0,0,0,0,0
"Tyler Hinde",2009-06-23,"LW","Oshawa Generals",2,0,0,0,0,0
"Tyler Hopkins",2007-01-23,"C","Kingston Frontenacs",2,0,0,0,0,0
"Tyson Ackerman",2008-09-30,"D","Saginaw Spirit",2,0,0,0,0,NA
"Urban Podrekar",2005-02-14,"D","Flint Firebirds",2,0,0,0,0,0
"Vadim Smirnov",2008-01-16,"LW","Oshawa Generals",2,0,0,0,0,NA
"Vann Williamson",2006-07-19,"D","Kingston Frontenacs",4,0,0,0,0,0
"Vladimir Provorov",2008-02-09,"C","Sudbury Wolves",4,0,0,0,0,0
"Vladyslav Drahun",2006-02-04,"D","Niagara IceDogs",1,0,0,0,0,NA
"Wesley Royston",2007-11-22,"RW","Erie Otters",4,0,0,0,0,0
"Weston Cameron",2008-01-01,"LW","Kitchener Rangers",5,0,0,0,0,0
"Wil McFadden",2007-02-15,"C","Guelph Storm",2,0,0,0,0,0
"Will Bishop",2005-03-17,"D","Kingston Frontenacs",1,0,0,0,0,NA
"Will Hughes",2006-01-04,"C","Brantford Bulldogs",1,0,0,0,0,NA
"William Eggleton",2006-02-19,"LW","Brampton Steelheads",6,0,0,0,0,0
"William Schneid",2007-05-10,"RW","Barrie Colts",6,0,0,0,0,0
"Wyatt Kennedy",2005-05-27,"D","Windsor Spitfires",1,0,0,0,0,0
"Xander Velliaris",2007-04-23,"D","Saginaw Spirit",2,0,0,0,0,NA
"Xavier Tessier",2008-05-09,"LW","Flint Firebirds",2,0,0,0,0,0
"Yanis Lutz",2008-05-11,"LW","Peterborough Petes",4,0,0,0,0,0
"Zach Houben",2007-02-01,"LW","Ottawa 67's",3,0,0,0,0,NA
"Zack Bleick",2008-09-04,"D","Flint Firebirds",2,0,0,0,0,NA
"Zack Naish",2009-12-02,"D","Guelph Storm",2,0,0,0,0,NA
"Zackary Sandhu",2005-12-20,"D","Oshawa Generals",2,0,0,0,0,0
