"Name","BD","Pos","Team","GP","SHG","SHA","SHPTS","SHPTS/G","SHPTS%"
"Jonah McCormick",2008-10-08,"LW","Barrie Colts",4,0,0,0,0,0
"Jonas Kohn",2007-06-14,"LD","Victoria Royals",1,0,0,0,0,NA
"Jonathan Brown",2007-03-09,"D","Windsor Spitfires",4,0,0,0,0,0
"Jonathan Herrington",2008-04-30,"LW","Oshawa Generals",1,0,0,0,0,NA
"Jonathan Kapageridis",2007-05-08,"D","North Bay Battalion",1,0,0,0,0,0
"Jonny Brooks",2008-08-21,"LW","Peterborough Petes",1,0,0,0,0,0
"Jordan Charron",2007-06-21,"RW","Soo Greyhounds",2,0,0,0,0,0
"Joseph Fenwick",2010-01-06,"LW","Guelph Storm",1,0,0,0,0,NA
"Joseph Sinclair",2007-10-06,"C","Brantford Bulldogs",1,0,0,0,0,0
"Joseph Szarka",2009-07-17,"D","Peterborough Petes",1,0,0,0,0,NA
"Josh Bonnyman",2007-07-05,"RW","Flint Firebirds",3,0,0,0,0,0
"Josh Glavin",2006-09-24,"D","Saginaw Spirit",3,0,0,0,0,0
"Joshua Avery",2007-01-30,"C","Guelph Storm",2,0,0,0,0,NA
"Joshua D'Addario",2010-01-07,"LW","Erie Otters",1,0,0,0,0,0
"Joshua Pagani",2010-05-01,"LW","Guelph Storm",1,0,0,0,0,0
"Julian Brown",2006-04-10,"D","Owen Sound Attack",2,0,0,0,0,0
"Julius Saari",2007-03-07,"D","Erie Otters",3,0,0,0,0,0
"Justin Handsor",2007-09-24,"D","Barrie Colts",3,0,0,0,0,0
"Kade Meyer",2008-11-05,"D","Saginaw Spirit",4,0,0,0,0,0
"Kaden Aucoin",2009-08-14,"D","Sarnia Sting",4,0,0,0,0,NA
"Kaden Schneider",2007-06-21,"LD","Kitchener Rangers",4,0,0,0,0,NA
"Kaleb Dietsch",2007-01-03,"D","Ottawa 67's",3,0,0,0,0,0
"Kam Hodgson",2008-04-02,"RW","North Bay Battalion",4,0,0,0,0,0
"Kane Cloutier",2010-06-14,"LW","Oshawa Generals",6,0,0,0,0,0
"Kane Styres",2008-12-01,"D","Guelph Storm",1,0,0,0,0,NA
"Karsten Barbeau",2009-03-09,"LW","Soo Greyhounds",5,0,0,0,0,0
"Kase Kamzik",2008-04-15,"RW","Erie Otters",4,0,0,0,0,0
"Kash Kwajah",2010-09-10,"C","Sudbury Wolves",5,0,0,0,0,0
"Kayden Edwards",2008-04-24,"LW","Erie Otters",5,0,0,0,0,0
"Kayden Kelly",2010-03-05,"LW","Brantford Bulldogs",2,0,0,0,0,NA
"Keaton Ardagh",2009-07-08,"RW","Brampton Steelheads",3,0,0,0,0,0
"Keegan Shirley",2008-06-21,"D","Peterborough Petes",1,0,0,0,0,0
"Kieran Raynor",2009-03-22,"C","Peterborough Petes",4,0,0,0,0,0
"Kieran Riley",2007-01-08,"D","Flint Firebirds",2,0,0,0,0,NA
"Kieran Witkowski",2007-02-07,"LW","Brampton Steelheads",4,0,0,0,0,0
"Kingsley Austin",2007-08-18,"D","Newfoundland Regiment",3,0,0,0,0,0
"Kingston Harris",2009-02-15,"C","Sudbury Wolves",5,0,0,0,0,0
"Kohyn Eshkawkogan",2008-11-19,"D","Ottawa 67's",2,0,0,0,0,0
"Kosta Housseas",2010-01-27,"D","London Knights",2,0,0,0,0,NA
"Kyler Lauder",2010-01-15,"LW","Saginaw Spirit",6,0,0,0,0,NA
"Lachlan Larmand",2009-03-25,"RW","Brampton Steelheads",5,0,0,0,0,0
"Landon Marleau",2006-10-16,"LW","Brantford Bulldogs",1,0,0,0,0,NA
"Landon Pickersgill",2008-10-30,"D","Sarnia Sting",3,0,0,0,0,0
"Landon Roulston",2010-03-05,"C","Peterborough Petes",4,0,0,0,0,0
"Landon Wright",2006-01-17,"RW","Kingston Frontenacs",2,0,0,0,0,0
"Landon Young",2006-04-27,"D","Victoria Royals",1,0,0,0,0,NA
"Lane Sim",2007-05-09,"LW","Newfoundland Regiment",3,0,0,0,0,NA
"Lauchlan Whelan",2010-08-13,"C","Windsor Spitfires",4,0,0,0,0,0
"Layne Gallacher",2008-02-16,"C","Niagara IceDogs",2,0,0,0,0,0
"Layne Schofield",2008-04-08,"RW","Erie Otters",2,0,0,0,0,0
"Leo Laschon",2008-03-19,"LD","Oshawa Generals",5,0,0,0,0,0
"Leon Kolarik",2007-09-23,"LW","Peterborough Petes",3,0,0,0,0,0
"Levi Harper",2008-10-03,"D","Saginaw Spirit",4,0,0,0,0,0
"Lexi Kert",2007-12-12,"D","Barrie Colts",2,0,0,0,0,NA
"Liam Ladds",2007-10-28,"D","Sudbury Wolves",4,0,0,0,0,0
"Lincoln Edwards",2009-09-12,"LW","North Bay Battalion",4,0,0,0,0,0
"Linus Funck",2007-05-10,"D","Oshawa Generals",3,0,0,0,0,0
"Logan Hawery",2008-03-15,"C","Sarnia Sting",4,0,0,0,0,0
"Logan Massimi",2009-01-05,"RD","Kitchener Rangers",5,0,0,0,0,NA
"Logan Prud'homme",2010-08-02,"C","Kingston Frontenacs",3,0,0,0,0,NA
"Louis-Francois Belanger",2007-11-14,"C","Newfoundland Regiment",3,0,0,0,0,0
"Luc Gauvreau",2007-08-08,"LW","Barrie Colts",3,0,0,0,0,NA
"Luc Plante",2007-05-21,"LW","Erie Otters",4,0,0,0,0,0
"Luca Blonda",2008-11-25,"D","Sudbury Wolves",4,0,0,0,0,0
"Luca Diplacido",2008-09-11,"RD","Oshawa Generals",5,0,0,0,0,0
"Luca Santala",2009-07-28,"C","London Knights",5,0,0,0,0,0
"Luca Testa",2006-04-10,"C","Barrie Colts",3,0,0,0,0,0
"Lucas Ambrosio",2008-01-06,"D","Erie Otters",2,0,0,0,0,NA
"Lucas DeMiglio",2008-10-26,"LW","Brampton Steelheads",5,0,0,0,0,NA
"Lucas Matheson",2010-02-24,"D","Barrie Colts",4,0,0,0,0,0
"Lucas Nutting",2009-04-05,"D","Flint Firebirds",3,0,0,0,0,0
"Lucas Prud'homme",2007-04-10,"LW","Owen Sound Attack",5,0,0,0,0,0
"Lucian Bernat",2008-06-08,"RW","Owen Sound Attack",1,0,0,0,0,NA
"Ludovic Perreault",2009-03-20,"LW","Victoria Royals",1,0,0,0,0,0
"Luis Sturgeon",2008-12-11,"D","Peterborough Petes",2,0,0,0,0,NA
"Luka Graziano",2007-10-24,"D","Flint Firebirds",3,0,0,0,0,0
"Lukas Moore",2007-04-20,"D","Soo Greyhounds",3,0,0,0,0,NA
"Luke Howard",2007-08-21,"D","Barrie Colts",2,0,0,0,0,NA
"Luke Sinclair",NA,"RW","Newfoundland Regiment",2,0,0,0,0,NA
"Lyndon Cabral",2009-08-15,"RW","Erie Otters",3,0,0,0,0,0
"MacGregor Richmond",2006-08-06,"RW","Brampton Steelheads",4,0,0,0,0,NA
"Maddex Marmulak",NA,"RW","Newfoundland Regiment",3,0,0,0,0,0
"Maddyx Chaput",2009-06-09,"LW","Guelph Storm",1,0,0,0,0,NA
"Maksim Sokolovskii",2008-07-12,"D","London Knights",3,0,0,0,0,0
"Manuel Amado",2008-02-04,"C","Brampton Steelheads",4,0,0,0,0,0
"Marc Ruggere",2010-09-05,"D","Barrie Colts",4,0,0,0,0,0
"Marcus Magri",2009-09-01,"LW","Kingston Frontenacs",1,0,0,0,0,NA
"Marcus Sulug",2008-02-07,"D","Peterborough Petes",1,0,0,0,0,NA
"Marek Peroutka",2007-11-28,"LW","Victoria Royals",2,0,0,0,0,0
"Mark Pape",2009-01-24,"LW","Oshawa Generals",5,0,0,0,0,0
"Martins Klaucans",2008-07-08,"C","Flint Firebirds",3,0,0,0,0,NA
"Masen Wray",2006-05-15,"C","Barrie Colts",2,0,0,0,0,0
"Mason Minsky",2007-07-03,"C","Peterborough Petes",2,0,0,0,0,NA
"Mason Quinn",2010-03-13,"RW","Peterborough Petes",2,0,0,0,0,NA
"Mason Roy",2008-07-15,"D","Brampton Steelheads",4,0,0,0,0,0
"Mason Walker",2008-11-26,"LW","Sudbury Wolves",6,0,0,0,0,0
"Matej Stankoven",2008-02-28,"C","Brampton Steelheads",4,0,0,0,0,0
"Matt Zilinski",2010-02-21,"C","Owen Sound Attack",6,0,0,0,0,NA
"Matthew Frost",2006-09-11,"LW","Newfoundland Regiment",3,0,0,0,0,0
"Matthew Henderson",2009-03-20,"D","Kingston Frontenacs",2,0,0,0,0,0
"Matthew Hlacar",2006-05-31,"LW","Brantford Bulldogs",2,0,0,0,0,NA
"Matthew Manza",2007-09-22,"RW","Sarnia Sting",4,0,0,0,0,0
"Matthew Marcoux",2009-08-01,"D","Oshawa Generals",1,0,0,0,0,NA
"Matthew Miller",2008-05-28,"C","Guelph Storm",2,0,0,0,0,0
"Matthew Perreault",2009-07-28,"D","Peterborough Petes",2,0,0,0,0,0
"Matthew Pittman",2008-10-28,"D","Flint Firebirds",2,0,0,0,0,NA
"Max Brocklehurst",2008-12-30,"RW","Windsor Spitfires",4,0,0,0,0,0
"Max Crete",2008-04-24,"LW","North Bay Battalion",4,0,0,0,0,0
"Max Delisle",2009-07-06,"C","Owen Sound Attack",6,0,0,0,0,0
"Max Fransen",2010-03-29,"D","Owen Sound Attack",5,0,0,0,0,0
"Max Lappan",2010-03-17,"D","Niagara IceDogs",5,0,0,0,0,NA
"Max Silver",2007-01-13,"RW","Victoria Royals",2,0,0,0,0,0
"Max Wildfong",2009-03-21,"LW","Saginaw Spirit",6,0,0,0,0,0
"Maxim Shirochenkov",2009-10-17,"LW","Barrie Colts",4,0,0,0,0,0
"Mclean Agrette",2007-11-23,"LW","Erie Otters",3,0,0,0,0,0
"Micah Della Croce",2008-01-17,"C","Guelph Storm",2,0,0,0,0,0
"Michael Dec",2007-01-29,"RW","Erie Otters",2,0,0,0,0,0
"Michael Tang",2009-04-15,"RW","Niagara IceDogs",5,0,0,0,0,NA
"Miles Reilly",2010-05-01,"C","Kingston Frontenacs",2,0,0,0,0,NA
"Miras Zhumabay",2010-06-10,"LW","Niagara IceDogs",5,0,0,0,0,0
"Myles Dunn",2009-06-18,"RW","Sarnia Sting",4,0,0,0,0,0
"Nasean Faria",2008-05-25,"D","Flint Firebirds",2,0,0,0,0,NA
"Nash Willsie",2009-04-02,"C","Guelph Storm",1,0,0,0,0,NA
"Nate Yellowaga",2008-03-09,"D","Victoria Royals",1,0,0,0,0,0
"Nathan Amidovski",2008-04-06,"LW","Brampton Steelheads",4,0,0,0,0,0
"Nathan Hauad",2008-09-23,"RW","Brantford Bulldogs",2,0,0,0,0,0
"Nathan Hewitt",2010-09-25,"C","Niagara IceDogs",2,0,0,0,0,NA
"Nic Whitehead",2007-02-11,"C","Ottawa 67's",1,0,0,0,0,NA
"Nicholas Desiderio",2008-06-16,"LW","Barrie Colts",4,0,0,0,0,NA
"Nick Bogas",2008-07-23,"D","Flint Firebirds",1,0,0,0,0,0
"Nick Voisey",2008-02-15,"D","Oshawa Generals",4,0,0,0,0,0
"Nixon McCaig",2010-05-04,"D","Soo Greyhounds",2,0,0,0,0,0
"Noah Lapointe",2006-06-05,"D","Brantford Bulldogs",4,0,0,0,0,0
"Noah Laus",2009-02-10,"LW","Soo Greyhounds",5,0,0,0,0,0
"Noah Read",2007-01-06,"LW","Niagara IceDogs",3,0,0,0,0,0
"Nolan Buttar",2008-05-23,"LW","Kingston Frontenacs",2,0,0,0,0,0
"Nolan Gerow",2009-03-11,"LW","Peterborough Petes",1,0,0,0,0,NA
"Nolan Jackson",2007-01-02,"D","Ottawa 67's",3,0,0,0,0,NA
"Nolan Laird",2006-01-04,"C","North Bay Battalion",4,0,0,0,0,0
"Nolan Long",2008-05-22,"LW","Soo Greyhounds",5,0,0,0,0,0
"Nolan Snyder",2009-04-13,"RW","Kingston Frontenacs",2,0,0,0,0,NA
"Nolan Stewart",2008-01-12,"LW","Victoria Royals",1,0,0,0,0,0
"Nolan Turnbull",2007-03-03,"D","Kingston Frontenacs",3,0,0,0,0,NA
"Norman Greene",2009-02-02,"RW","Sudbury Wolves",6,0,0,0,0,0
"Odin Vauhkonen",2008-09-16,"D","Victoria Royals",1,0,0,0,0,0
"Oliver Turner",2007-03-18,"D","Erie Otters",4,0,0,0,0,0
"Onni Kalto",2006-12-14,"LW","Oshawa Generals",4,0,0,0,0,0
"Oskar Konobelj",2009-05-29,"D","North Bay Battalion",4,0,0,0,0,NA
"Owen Cartwright",2008-03-28,"D","Brampton Steelheads",1,0,0,0,0,NA
"Owen DeGraff",2008-01-13,"RW","Brantford Bulldogs",2,0,0,0,0,0
"Owen Griffin",2007-04-08,"C","Guelph Storm",2,0,0,0,0,0
"Owen McCarthy",2008-02-20,"D","Victoria Royals",1,0,0,0,0,NA
"Owen Miehm",2009-07-04,"LW","Barrie Colts",2,0,0,0,0,NA
"Owen Miniotas",2009-05-02,"RW","London Knights",4,0,0,0,0,0
"Owen Smith",2009-09-17,"C","North Bay Battalion",1,0,0,0,0,NA
"Parker Holmes",2007-03-08,"LW","Sarnia Sting",1,0,0,0,0,0
"Parker Snelgrove",2007-01-20,"C","Guelph Storm",3,0,0,0,0,0
"Parker Vaughan",2008-03-06,"RW","North Bay Battalion",2,0,0,0,0,NA
"Patrick Babin",2008-01-30,"D","Guelph Storm",3,0,0,0,0,0
"Patrik Ula",2009-11-28,"LW","Sudbury Wolves",5,0,0,0,0,0
"Paul Schuster",2009-07-26,"RW","Erie Otters",3,0,0,0,0,0
"Peter Green",2009-07-21,"D","Brampton Steelheads",4,0,0,0,0,0
"Peyton Collins",2009-04-21,"RW","Brampton Steelheads",2,0,0,0,0,0
"Phenwick MacLean",2009-03-12,"LW","Newfoundland Regiment",3,0,0,0,0,0
"Philip Govedaris",2007-12-06,"LW","Brantford Bulldogs",6,0,0,0,0,0
"Phillip Shargorodsky",2007-03-18,"C","Barrie Colts",5,0,0,0,0,NA
"Pierce Mbuyi",2008-04-17,"LW","Owen Sound Attack",2,0,0,0,0,0
"Pierson Clute",2009-12-23,"D","London Knights",2,0,0,0,0,NA
"Quinn McKenzie",2007-11-28,"C","Soo Greyhounds",2,0,0,0,0,0
"Quinn Norman",NA,"D","Newfoundland Regiment",3,0,0,0,0,0
"Quinn Patton",2009-09-13,"LW","Brampton Steelheads",2,0,0,0,0,NA
"Reid Hayes",2009-07-16,"RW","Ottawa 67's",3,0,0,0,0,NA
"Rene Van Bommel",2006-05-14,"LW","North Bay Battalion",4,0,0,0,0,0
"Reyth Smith",2007-07-27,"LW","Niagara IceDogs",4,0,0,0,0,0
"Ritter Coombs",2006-11-03,"LW","Erie Otters",3,0,0,0,0,0
"Roan Greschuk",2010-03-31,"D","Victoria Royals",1,0,0,0,0,NA
"Robert Matson",2009-03-10,"C","Guelph Storm",2,0,0,0,0,0
"Robin Kuzma",2008-01-29,"LW","Kingston Frontenacs",3,0,0,0,0,0
"Rocco Olek",2009-07-07,"RW","Barrie Colts",4,0,0,0,0,0
"Roderik Cernak",2008-03-19,"D","Owen Sound Attack",5,0,0,0,0,0
"Roman Andreev",2010-07-10,"RW","Kitchener Rangers",4,0,0,0,0,0
"Roman Vanacker",2010-05-08,"LW","Kingston Frontenacs",3,0,0,0,0,NA
"Ronan Quinn",2010-06-12,"RW","Sudbury Wolves",2,0,0,0,0,NA
"Rowan Eaton",2008-03-25,"D","Guelph Storm",1,0,0,0,0,0
"Rowan Henderson",2007-12-10,"LW","Sudbury Wolves",2,0,0,0,0,0
"Rowan Topp",2006-04-02,"D","Guelph Storm",2,0,0,0,0,0
"Rowen Sang",2008-03-03,"LW","Oshawa Generals",3,0,0,0,0,0
"Ryan Beaulieu",2010-01-10,"D","London Knights",5,0,0,0,0,0
"Ryan Brown",2007-10-27,"LW","London Knights",3,0,0,0,0,0
"Ryan Chamberlain",2008-04-22,"LW","Kingston Frontenacs",1,0,0,0,0,NA
"Ryan Dwyer",NA,"C","Newfoundland Regiment",3,0,0,0,0,0
"Ryan Hanrahan",2009-11-10,"C","Saginaw Spirit",7,0,0,0,0,0
"Ryan Hedley",2007-08-09,"C","Oshawa Generals",5,0,0,0,0,0
"Ryan Kaczynski",2009-07-08,"LW","Soo Greyhounds",2,0,0,0,0,0
"Ryan Roobroeck",2007-09-25,"LW","Guelph Storm",2,0,0,0,0,0
"Ryan Yurkiw",2008-07-27,"D","Barrie Colts",4,0,0,0,0,NA
"Ryder Carey",2008-08-02,"RW","North Bay Battalion",4,0,0,0,0,0
"Ryder Roberson",2008-02-18,"RW","Kitchener Rangers",5,0,0,0,0,0
"Ryerson Edgar",2009-07-30,"C","Niagara IceDogs",5,0,0,0,0,0
"Ryker Kesler",2010-12-19,"C","London Knights",5,0,0,0,0,NA
"Rylan Fellinger",2007-05-16,"D","Flint Firebirds",1,0,0,0,0,NA
"Rylan Singh",2007-10-04,"D","Guelph Storm",1,0,0,0,0,NA
"Ryland Cunningham",2008-06-28,"LW","Flint Firebirds",2,0,0,0,0,NA
"Ryland Moore",2009-01-18,"D","Victoria Royals",1,0,0,0,0,NA
"Sam Roberts",2009-05-21,"RW","Oshawa Generals",5,0,0,0,0,0
"Sam Schulte",2007-03-20,"D","Victoria Royals",2,0,0,0,0,0
"Sam Wathier",2008-05-17,"D","Windsor Spitfires",4,0,0,0,0,0
"Sarvir Jaworski",2009-02-24,"LW","Sarnia Sting",5,0,0,0,0,0
"Savin Virk",2007-06-06,"RW","Victoria Royals",1,0,0,0,0,0
"Sawyer Schmidt",2009-12-29,"C","Saginaw Spirit",5,0,0,0,0,0
"Sean Matthew Goyette",2008-05-15,"D","Brampton Steelheads",4,0,0,0,0,0
"Sebastian Dell'Elce",2007-03-09,"LD","Niagara IceDogs",5,0,0,0,0,0
"Sebastian Mogull",2008-12-12,"RW","Barrie Colts",5,0,0,0,0,0
"Shamar Moses",2007-05-06,"RW","North Bay Battalion",4,0,0,0,0,0
"Shane Roche",2010-08-03,"D","Kingston Frontenacs",1,0,0,0,0,NA
"Shawn Costello",2007-01-20,"C","Windsor Spitfires",4,0,0,0,0,0
"Shayden Hintenberger",2010-06-10,"D","Sudbury Wolves",1,0,0,0,0,NA
"Sheamus Gunn",2008-10-03,"RW","Owen Sound Attack",2,0,0,0,0,NA
"Sigvald Ebersold",2009-04-23,"D","Sarnia Sting",1,0,0,0,0,NA
"Simon Katolicky",2008-07-24,"RW","Sarnia Sting",2,0,0,0,0,NA
"Spencer Bowes",2007-09-19,"LW","Ottawa 67's",2,0,0,0,0,0
"Spencer Evans",2006-05-12,"D","Soo Greyhounds",4,0,0,0,0,0
"Stepan Kuryachenkov",2008-07-16,"LW","Brampton Steelheads",2,0,0,0,0,0
"Stepan Stejskal",2009-01-06,"LW","Niagara IceDogs",5,0,0,0,0,0
"Sullivan Humeniuk",2007-10-03,"D","Victoria Royals",1,0,0,0,0,NA
"Tate Collins",2007-11-04,"C","Barrie Colts",2,0,0,0,0,0
"Teague Vader",2007-08-23,"D","Barrie Colts",1,0,0,0,0,NA
"Teddy Spitznagel",2006-04-06,"LW","Ottawa 67's",3,0,0,0,0,0
"Theo Avila",2007-06-17,"D","Ottawa 67's",1,0,0,0,0,NA
"Theo Finch",2008-05-23,"RW","Peterborough Petes",1,0,0,0,0,NA
"Thomas Zocco",2006-06-15,"C","London Knights",3,0,0,0,0,0
"Timothy Kazda",2008-10-04,"RW","Guelph Storm",2,0,0,0,0,0
"Tobias Kramer",2008-06-27,"D","Niagara IceDogs",3,0,0,0,0,0
"Tomas Pobezal",2006-09-18,"C","Kingston Frontenacs",2,0,0,0,0,0
"Tommy Kut",2009-01-05,"LD","Kitchener Rangers",5,0,0,0,0,0
"Travis Hayes",2007-09-03,"RW","Soo Greyhounds",2,0,0,0,0,0
"Trent Clow",2010-01-27,"C","Brantford Bulldogs",2,0,0,0,0,NA
"Trevor Daley Jr",2009-07-11,"LW","Soo Greyhounds",5,0,0,0,0,0
"Tristen Trevino",2006-07-06,"D","Erie Otters",3,0,0,0,0,NA
"Troy Patton",2008-06-12,"C","Brampton Steelheads",4,0,0,0,0,0
"Turner Stephenson",2010-06-24,"D","Owen Sound Attack",4,0,0,0,0,NA
"Ty Bergeron",2009-05-26,"C","Windsor Spitfires",4,0,0,0,0,0
"Ty Daniels",2008-04-07,"LW","Brampton Steelheads",1,0,0,0,0,NA
"Ty Henry",2006-07-19,"D","Erie Otters",4,0,0,0,0,0
"Ty Hymovitz",2008-02-13,"RW","Newfoundland Regiment",2,0,0,0,0,0
"Ty Robar",2009-04-19,"C","Kingston Frontenacs",3,0,0,0,0,NA
"Tyler Challenger",2008-04-13,"LW","Sarnia Sting",4,0,0,0,0,0
"Tyler Cooper",2009-12-06,"C","Erie Otters",1,0,0,0,0,NA
"Tyler Hopkins",2007-01-23,"C","Guelph Storm",2,0,0,0,0,0
"Tyler Martyniuk",2008-12-31,"D","Saginaw Spirit",5,0,0,0,0,0
"Tyson Cartier",2009-10-07,"D","Peterborough Petes",1,0,0,0,0,NA
"Tyson Goguen",NA,"C","Newfoundland Regiment",3,0,0,0,0,0
"Ulysses Lombardi",2008-07-02,"C","Erie Otters",4,0,0,0,0,0
"Vadim Smirnov",2008-01-16,"LW","Oshawa Generals",1,0,0,0,0,NA
"Vann Williamson",2006-07-19,"D","Kingston Frontenacs",1,0,0,0,0,NA
"Vladimir Dravecky",2007-12-19,"D","Guelph Storm",1,0,0,0,0,0
"Vladimir Provorov",2008-02-09,"C","Sudbury Wolves",3,0,0,0,0,NA
"Weston Cameron",2008-01-01,"LW","Kitchener Rangers",4,0,0,0,0,0
"Wil McFadden",2007-02-15,"C","Niagara IceDogs",5,0,0,0,0,0
"Will Mullins",2009-05-14,"RW","Niagara IceDogs",6,0,0,0,0,0
"William Janicek",2008-04-01,"D","London Knights",2,0,0,0,0,NA
"William Lundqvist",2007-11-08,"D","Newfoundland Regiment",3,0,0,0,0,NA
"William Schneid",2007-05-10,"RW","Barrie Colts",3,0,0,0,0,0
"Wyatt Danyleyko",2007-07-24,"C","Victoria Royals",2,0,0,0,0,NA
"Wyatt Herres",2007-01-27,"D","Sarnia Sting",4,0,0,0,0,NA
"Xander Velliaris",2007-04-23,"D","Saginaw Spirit",5,0,0,0,0,NA
"Xavier Lieb",2008-03-14,"C","Brantford Bulldogs",4,0,0,0,0,0
"Xavier Rowe",2009-11-11,"RW","Oshawa Generals",1,0,0,0,0,NA
"Xavier Tessier",2008-05-09,"LW","Flint Firebirds",3,0,0,0,0,0
"Zach Houben",2007-02-01,"C","Ottawa 67's",2,0,0,0,0,0
"Zach Nyman",2008-02-12,"D","Brampton Steelheads",4,0,0,0,0,0
"Zack Bleick",2008-09-04,"D","Flint Firebirds",1,0,0,0,0,NA
"Zack Forwell",2009-03-23,"C","Erie Otters",1,0,0,0,0,NA
"Zack Naish",2009-12-02,"D","Niagara IceDogs",4,0,0,0,0,NA
